project,bug_id,class_fqn,method_name
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsAny_StringCharArrayWithBadSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsAny_StringWithBadSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsNone_CharArrayWithBadSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsNone_CharArrayWithSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsNone_StringWithBadSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsNone_StringWithSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testIndexOfAnyBut_StringCharArrayWithSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testIndexOfAnyBut_StringStringWithSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testIndexOfAny_StringCharArrayWithSupplementaryChars
Lang,30,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testIndexOfAny_StringStringWithSupplementaryChars
Lang,31,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsAnyCharArrayWithSupplementaryChars
Lang,31,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsAnyStringWithSupplementaryChars
Lang,32,org.apache.commons.lang3.builder.HashCodeBuilderTest,testReflectionObjectCycle
Lang,33,org.apache.commons.lang3.ClassUtilsTest,testToClass_object
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testObjectCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayAndObjectCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayArrayCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayCycleLevel2
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionBooleanArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionBooleanArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionByteArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionCharArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionCharArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionDoubleArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionDoubleArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionFloatArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionFloatArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionHierarchy
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionIntArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionIntArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionLongArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionLongArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionObjectArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionObjectCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionShortArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionhortArrayArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionyteArray
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testSelfInstanceTwoVarsReflectionObjectCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testSelfInstanceVarReflectionObjectCycle
Lang,34,org.apache.commons.lang3.builder.ToStringBuilderTest,testSimpleReflectionObjectCycle
Lang,35,org.apache.commons.lang3.ArrayUtilsAddTest,testLANG571
Lang,36,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber
Lang,36,org.apache.commons.lang3.math.NumberUtilsTest,testIsNumber
Lang,37,org.apache.commons.lang3.ArrayUtilsAddTest,testJira567
Lang,38,org.apache.commons.lang3.time.FastDateFormatTest,testLang538
Lang,39,org.apache.commons.lang3.StringUtilsTest,testReplace_StringStringArrayStringArray
Lang,40,org.apache.commons.lang.StringUtilsEqualsIndexOfTest,testContainsIgnoreCase_LocaleIndependence
Lang,41,org.apache.commons.lang.ClassUtilsTest,test_getPackageName_Class
Lang,41,org.apache.commons.lang.ClassUtilsTest,test_getShortClassName_Class
Lang,42,org.apache.commons.lang.StringEscapeUtilsTest,testEscapeHtmlHighUnicode
Lang,43,org.apache.commons.lang.text.ExtendedMessageFormatTest,testEscapedQuote_LANG_477
Lang,44,org.apache.commons.lang.NumberUtilsTest,testLang457
Lang,45,org.apache.commons.lang.WordUtilsTest,testAbbreviate
Lang,46,org.apache.commons.lang.StringEscapeUtilsTest,testEscapeJavaWithSlash
Lang,47,org.apache.commons.lang.text.StrBuilderTest,testLang412Left
Lang,47,org.apache.commons.lang.text.StrBuilderTest,testLang412Right
Lang,49,org.apache.commons.lang.math.FractionTest,testReduce
Lang,50,org.apache.commons.lang.time.FastDateFormatTest,test_changeDefault_Locale_DateInstance
Lang,50,org.apache.commons.lang.time.FastDateFormatTest,test_changeDefault_Locale_DateTimeInstance
Lang,51,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String
Lang,52,org.apache.commons.lang.StringEscapeUtilsTest,testEscapeJavaScript
Lang,53,org.apache.commons.lang.time.DateUtilsTest,testRoundLang346
Lang,54,org.apache.commons.lang.LocaleUtilsTest,testLang328
Lang,55,org.apache.commons.lang.time.StopWatchTest,testLang315
Lang,56,org.apache.commons.lang.time.FastDateFormatTest,testLang303
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testAvailableLocaleList
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testAvailableLocaleSet
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testConstructor
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testCountriesByLanguage
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testIsAvailableLocale
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testLanguagesByCountry
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testLocaleLookupList_Locale
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testLocaleLookupList_LocaleLocale
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testToLocale_1Part
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testToLocale_2Part
Lang,57,org.apache.commons.lang.LocaleUtilsTest,testToLocale_3Part
Lang,58,org.apache.commons.lang.math.NumberUtilsTest,testLang300
Lang,59,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299
Lang,60,org.apache.commons.lang.text.StrBuilderTest,testLang295
Lang,61,org.apache.commons.lang.text.StrBuilderTest,testIndexOfLang294
Lang,61,org.apache.commons.lang.text.StrBuilderTest,testLang294
Lang,62,org.apache.commons.lang.EntitiesTest,testNumberOverflow
Lang,63,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281
Lang,64,org.apache.commons.lang.enums.ValuedEnumTest,testCompareTo_otherEnumType
Lang,65,org.apache.commons.lang.time.DateUtilsTest,testTruncateLang59
Math,1,org.apache.commons.math3.fraction.BigFractionTest,testDigitLimitConstructor
Math,1,org.apache.commons.math3.fraction.FractionTest,testDigitLimitConstructor
Math,2,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021
Math,3,org.apache.commons.math3.util.MathArraysTest,testLinearCombinationWithSingleElementArray
Math,4,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest,testIntersectionNotIntersecting
Math,4,org.apache.commons.math3.geometry.euclidean.twod.SubLineTest,testIntersectionParallel
Math,5,org.apache.commons.math3.complex.ComplexTest,testReciprocalZero
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testAckley
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigTab
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigar
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testCigarWithBoundaries
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testConstrainedRosen
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testDiagonalRosen
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testDiffPow
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testElliRotated
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testEllipse
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testMaximize
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testRastrigin
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testRosen
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testSphere
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testSsDiffPow
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testTablet
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest,testTwoAxes
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest,testSumSinc
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMaximize1
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMaximize2
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize1
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest,testMinimize2
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest,testMaximize1
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest,testMaximize2
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest,testMinimize1
Math,6,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest,testMinimize2
Math,6,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest,testGetIterations
Math,7,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest,testEventsScheduling
Math,8,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942
Math,9,org.apache.commons.math3.geometry.euclidean.threed.LineTest,testRevert
Math,10,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest,testAtan2SpecialCases
Math,11,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest,testUnivariateDistribution
Math,13,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest,testLargeSample
Math,14,org.apache.commons.math3.fitting.PolynomialFitterTest,testLargeSample
Math,15,org.apache.commons.math3.util.FastMathTest,testMath904
Math,16,org.apache.commons.math3.util.FastMathTest,testMath905LargeNegative
Math,16,org.apache.commons.math3.util.FastMathTest,testMath905LargePositive
Math,17,org.apache.commons.math3.dfp.DfpTest,testMultiply
Math,18,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testFitAccuracyDependsOnBoundary
Math,19,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testBoundaryRangeTooLarge
Math,20,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest,testMath864
Math,21,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest,testFullRank
Math,21,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest,testMath789
Math,22,org.apache.commons.math3.distribution.RealDistributionAbstractTest,testIsSupportLowerBoundInclusive
Math,22,org.apache.commons.math3.distribution.RealDistributionAbstractTest,testIsSupportUpperBoundInclusive
Math,23,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest,testKeepInitIfBest
Math,24,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest,testMath855
Math,25,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest,testMath844
Math,26,org.apache.commons.math3.fraction.FractionTest,testIntegerOverflow
Math,27,org.apache.commons.math3.fraction.FractionTest,testMath835
Math,28,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle
Math,29,org.apache.commons.math3.linear.RealVectorAbstractTest,testEbeDivideMixedTypes
Math,29,org.apache.commons.math3.linear.RealVectorAbstractTest,testEbeMultiplyMixedTypes
Math,29,org.apache.commons.math3.linear.RealVectorAbstractTest,testEbeMultiplySameType
Math,30,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest,testBigDataSet
Math,31,org.apache.commons.math3.distribution.BinomialDistributionTest,testMath718
Math,31,org.apache.commons.math3.distribution.FDistributionTest,testMath785
Math,32,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest,testIssue780
Math,33,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781
Math,34,org.apache.commons.math3.genetics.ListPopulationTest,testIterator
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulationTest,testChromosomeListConstructorTooHigh
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulationTest,testChromosomeListConstructorTooLow
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulationTest,testConstructorTooHigh
Math,35,org.apache.commons.math3.genetics.ElitisticListPopulationTest,testConstructorTooLow
Math,36,org.apache.commons.math.fraction.BigFractionTest,testDoubleValueForLargeNumeratorAndDenominator
Math,36,org.apache.commons.math.fraction.BigFractionTest,testFloatValueForLargeNumeratorAndDenominator
Math,37,org.apache.commons.math.complex.ComplexTest,testTan
Math,37,org.apache.commons.math.complex.ComplexTest,testTanInf
Math,37,org.apache.commons.math.complex.ComplexTest,testTanh
Math,37,org.apache.commons.math.complex.ComplexTest,testTanhInf
Math,38,org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest,testConstrainedRosenWithMoreInterpolationPoints
Math,39,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest,testTooLargeFirstStep
Math,40,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest,testIssue716
Math,41,org.apache.commons.math.stat.descriptive.UnivariateStatisticAbstractTest,testEvaluateArraySegmentWeighted
Math,42,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath713NegativeVariable
Math,43,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest,testOverrideGeoMeanWithMathClass
Math,43,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest,testOverrideMeanWithMathClass
Math,43,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest,testOverrideVarianceWithMathClass
Math,44,org.apache.commons.math.ode.events.EventStateTest,testIssue695
Math,45,org.apache.commons.math.linear.OpenMapRealMatrixTest,testMath679
Math,46,org.apache.commons.math.complex.ComplexTest,testAtanI
Math,46,org.apache.commons.math.complex.ComplexTest,testDivideZero
Math,47,org.apache.commons.math.complex.ComplexTest,testAtanI
Math,47,org.apache.commons.math.complex.ComplexTest,testDivideZero
Math,48,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631
Math,49,org.apache.commons.math.linear.SparseRealVectorTest,testConcurrentModification
Math,50,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631
Math,51,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631
Math,52,org.apache.commons.math.geometry.euclidean.threed.RotationTest,testIssue639
Math,53,org.apache.commons.math.complex.ComplexTest,testAddNaN
Math,54,org.apache.commons.math.dfp.DfpTest,testIssue567
Math,55,org.apache.commons.math.geometry.Vector3DTest,testCrossProductCancellation
Math,56,org.apache.commons.math.util.MultidimensionalCounterTest,testIterationConsistency
Math,57,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest,testSmallDistances
Math,58,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519
Math,59,org.apache.commons.math.util.FastMathTest,testMinMaxFloat
Math,60,org.apache.commons.math.distribution.NormalDistributionTest,testExtremeValues
Math,61,org.apache.commons.math.distribution.PoissonDistributionTest,testMean
Math,62,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest,testQuinticMin
Math,63,org.apache.commons.math.util.MathUtilsTest,testArrayEquals
Math,64,org.apache.commons.math.optimization.general.MinpackTest,testMinpackFreudensteinRoth
Math,64,org.apache.commons.math.optimization.general.MinpackTest,testMinpackJennrichSampson
Math,65,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest,testCircleFitting
Math,66,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest,testQuinticMin
Math,66,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest,testSinMin
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizerTest,testQuinticMinStatistics
Math,66,org.apache.commons.math.optimization.univariate.BrentOptimizerTest,testSinMin
Math,67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest,testQuinticMin
Math,68,org.apache.commons.math.optimization.general.MinpackTest,testMinpackFreudensteinRoth
Math,68,org.apache.commons.math.optimization.general.MinpackTest,testMinpackJennrichSampson
Math,69,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest,testPValueNearZero
Math,70,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369
Math,71,org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest,testMissedEndEvent
Math,71,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest,testMissedEndEvent
Math,72,org.apache.commons.math.analysis.solvers.BrentSolverTest,testRootEndpoints
Math,73,org.apache.commons.math.analysis.solvers.BrentSolverTest,testBadEndpoints
Math,74,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest,polynomial
Math,75,org.apache.commons.math.stat.FrequencyTest,testPcts
Math,76,org.apache.commons.math.linear.SingularValueSolverTest,testMath320A
Math,76,org.apache.commons.math.linear.SingularValueSolverTest,testMath320B
Math,77,org.apache.commons.math.linear.ArrayRealVectorTest,testBasicFunctions
Math,77,org.apache.commons.math.linear.SparseRealVectorTest,testBasicFunctions
Math,78,org.apache.commons.math.ode.events.EventStateTest,closeEvents
Math,79,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest,testPerformClusterAnalysisDegenerate
Math,80,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02
Math,81,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308
Math,82,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288
Math,83,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath286
Math,84,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMath283
Math,84,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize
Math,85,org.apache.commons.math.distribution.NormalDistributionTest,testMath280
Math,86,org.apache.commons.math.linear.CholeskyDecompositionImplTest,testMath274
Math,86,org.apache.commons.math.linear.CholeskyDecompositionImplTest,testNotPositiveDefinite
Math,87,org.apache.commons.math.optimization.linear.SimplexSolverTest,testSingleVariableAndConstraint
Math,88,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath272
Math,89,org.apache.commons.math.stat.FrequencyTest,testAddNonComparable
Math,90,org.apache.commons.math.stat.FrequencyTest,testAddNonComparable
Math,91,org.apache.commons.math.fraction.FractionTest,testCompareTo
Math,92,org.apache.commons.math.util.MathUtilsTest,testBinomialCoefficientLarge
Math,93,org.apache.commons.math.util.MathUtilsTest,testFactorial
Math,94,org.apache.commons.math.util.MathUtilsTest,testGcd
Math,95,org.apache.commons.math.distribution.FDistributionTest,testSmallDegreesOfFreedom
Math,96,org.apache.commons.math.complex.ComplexTest,testMath221
Math,97,org.apache.commons.math.analysis.BrentSolverTest,testRootEndpoints
Math,98,org.apache.commons.math.linear.BigMatrixImplTest,testMath209
Math,98,org.apache.commons.math.linear.RealMatrixImplTest,testMath209
Math,99,org.apache.commons.math.util.MathUtilsTest,testGcd
Math,99,org.apache.commons.math.util.MathUtilsTest,testLcm
Math,100,org.apache.commons.math.estimation.GaussNewtonEstimatorTest,testBoundParameters
Math,101,org.apache.commons.math.complex.ComplexFormatAbstractTest,testForgottenImaginaryCharacter
Math,102,org.apache.commons.math.stat.inference.ChiSquareTestTest,testChiSquare
Math,102,org.apache.commons.math.stat.inference.ChiSquareTestTest,testChiSquareLargeTestStatistic
Math,102,org.apache.commons.math.stat.inference.TestUtilsTest,testChiSquare
Math,102,org.apache.commons.math.stat.inference.TestUtilsTest,testChiSquareLargeTestStatistic
Math,103,org.apache.commons.math.distribution.NormalDistributionTest,testExtremeValues
Math,105,org.apache.commons.math.stat.regression.SimpleRegressionTest,testSSENonNegative
Math,106,org.apache.commons.math.fraction.FractionFormatTest,testParseProperInvalidMinus
Mockito,1,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_arguments_when_args_count_does_NOT_match
Mockito,1,org.mockito.internal.util.reflection.FieldInitializerTest,can_instantiate_class_with_parameterized_constructor
Mockito,1,org.mockito.internal.util.reflection.ParameterizedConstructorInstantiatorTest,should_fail_if_an_argument_instance_type_do_not_match_wanted_type
Mockito,1,org.mockito.internal.util.reflection.ParameterizedConstructorInstantiatorTest,should_instantiate_type_if_resolver_provide_matching_types
Mockito,1,org.mockito.internal.util.reflection.ParameterizedConstructorInstantiatorTest,should_instantiate_type_with_vararg_constructor
Mockito,1,org.mockito.internal.util.reflection.ParameterizedConstructorInstantiatorTest,should_report_failure_if_constructor_throws_exception
Mockito,1,org.mockitousage.basicapi.ResetTest,shouldRemoveAllStubbing
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldMatchEasilyEmptyVararg
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldStubBooleanVarargs
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldStubCorrectlyWhenDoubleStringAndMixedVarargsUsed
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldStubCorrectlyWhenMixedVarargsUsed
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldStubStringVarargs
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldVerifyBooleanVarargs
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldVerifyObjectVarargs
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldVerifyStringVarargs
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldVerifyWithAnyObject
Mockito,1,org.mockitousage.basicapi.UsingVarargsTest,shouldVerifyWithNullVarArgArray
Mockito,1,org.mockitousage.bugs.VarargsErrorWhenCallingRealMethodTest,shouldNotThrowAnyException
Mockito,1,org.mockitousage.bugs.varargs.VarargsAndAnyObjectPicksUpExtraInvocationsTest,shouldVerifyCorrectlyNumberOfInvocationsUsingAnyVarargAndEqualArgument
Mockito,1,org.mockitousage.bugs.varargs.VarargsAndAnyObjectPicksUpExtraInvocationsTest,shouldVerifyCorrectlyWithAnyVarargs
Mockito,1,org.mockitousage.bugs.varargs.VarargsNotPlayingWithAnyObjectTest,shouldStubUsingAnyVarargs
Mockito,1,org.mockitousage.matchers.VerificationAndStubbingUsingMatchersTest,shouldVerifyUsingMatchers
Mockito,1,org.mockitousage.stubbing.BasicStubbingTest,should_evaluate_latest_stubbing_first
Mockito,1,org.mockitousage.stubbing.BasicStubbingTest,test_stub_only_not_verifiable
Mockito,1,org.mockitousage.stubbing.DeprecatedStubbingTest,shouldEvaluateLatestStubbingFirst
Mockito,1,org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest,shouldUseEqualsToVerifyMethodVarargs
Mockito,2,org.mockito.internal.util.TimerTest,should_throw_friendly_reminder_exception_when_duration_is_negative
Mockito,2,org.mockito.verification.NegativeDurationTest,should_throw_exception_when_duration_is_negative_for_after_method
Mockito,2,org.mockito.verification.NegativeDurationTest,should_throw_exception_when_duration_is_negative_for_timeout_method
Mockito,3,org.mockito.internal.invocation.InvocationMatcherTest,should_capture_varargs_as_vararg
Mockito,3,org.mockitousage.bugs.varargs.VarargsAndAnyObjectPicksUpExtraInvocationsTest,shouldVerifyCorrectlyNumberOfInvocationsWithVarargs
Mockito,3,org.mockitousage.bugs.varargs.VarargsNotPlayingWithAnyObjectTest,shouldMatchAnyVararg
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,captures_correctly_when_captor_used_multiple_times
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,captures_correctly_when_captor_used_on_pure_vararg_method
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_all_vararg
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_byte_vararg_by_creating_captor_with_primitive
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_byte_vararg_by_creating_captor_with_primitive_wrapper
Mockito,3,org.mockitousage.matchers.CapturingArgumentsTest,should_capture_vararg
Mockito,4,org.mockito.exceptions.ReporterTest,can_use_mock_name_even_when_mock_bogus_default_answer_and_when_reporting_no_more_interaction_wanted
Mockito,4,org.mockito.exceptions.ReporterTest,can_use_print_mock_name_even_when_mock_bogus_default_answer_and_when_reporting_injection_failure
Mockito,4,org.mockito.exceptions.ReporterTest,can_use_print_mock_name_even_when_mock_bogus_default_answer_and_when_reporting_no_more_interaction_wanted_in_order
Mockito,4,org.mockitousage.bugs.ClassCastExOnVerifyZeroInteractionsTest,should_not_throw_a_ClassCastException
Mockito,5,org.mockitointegration.NoJUnitDependenciesTest,pure_mockito_should_not_depend_JUnit
Mockito,6,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest,shouldNotAcceptNullInAllAnyPrimitiveWrapperMatchers
Mockito,6,org.mockitousage.matchers.AnyXMatchersAcceptNullsTest,shouldNotAcceptNullInAnyXMatchers
Mockito,6,org.mockitousage.matchers.MatchersTest,anyStringMatcher
Mockito,6,org.mockitousage.matchers.NewMatchersTest,shouldAllowAnyCollection
Mockito,6,org.mockitousage.matchers.NewMatchersTest,shouldAllowAnyList
Mockito,6,org.mockitousage.matchers.NewMatchersTest,shouldAllowAnyMap
Mockito,6,org.mockitousage.matchers.NewMatchersTest,shouldAllowAnySet
Mockito,7,org.mockitousage.bugs.deepstubs.DeepStubFailingWhenGenricNestedAsRawTypeTest,discoverDeepMockingOfGenerics
Mockito,8,org.mockito.internal.util.reflection.GenericMetadataSupportTest,typeVariable_of_self_type
Mockito,9,org.mockitousage.constructor.CreatingMocksWithConstructorTest,abstractMethodReturnsDefault
Mockito,9,org.mockitousage.constructor.CreatingMocksWithConstructorTest,abstractMethodStubbed
Mockito,9,org.mockitousage.constructor.CreatingMocksWithConstructorTest,testCallsRealInterfaceMethod
Mockito,10,org.mockitousage.bugs.DeepStubsWronglyReportsSerializationProblemsTest,should_not_raise_a_mockito_exception_about_serialization_when_accessing_deep_stub
Mockito,11,org.mockito.internal.creation.DelegatingMethodTest,equals_should_return_true_when_equal
Mockito,11,org.mockito.internal.creation.DelegatingMethodTest,equals_should_return_true_when_self
